country_region,sub_region_1,date,Adrenal crisis,Ageusia,Allergic conjunctivitis,Amenorrhea,Angular cheilitis,Anosmia,Asphyxia,Atheroma,Auditory hallucination,Balance disorder,Beau's lines,Bleeding on probing,Burning Chest Pain,Burning mouth syndrome,Cataplexy,Chorea,Cleft lip and cleft palate,Clouding of consciousness,Crackles,Crepitus,Croup,Cyanosis,Depersonalization,Developmental disability,Dysautonomia,Dysgeusia,Dyspareunia,Dystonia,Dysuria,Epiphora,Esophagitis,Eye pain,Facial swelling,Fibrocystic breast changes,Focal seizure,Gastroparesis,Gingival recession,Globus pharyngis,Goitre,Grandiosity,Granuloma,Hemolysis,Hemoptysis,Hepatic encephalopathy,Hepatotoxicity,Hydrocephalus,Hypercalcaemia,Hypercapnia,Hyperemesis gravidarum,Hypersomnia,Hyperventilation,Hypocalcaemia,Hypochondriasis,Hypomania,Kyphosis,Laryngitis,Leukorrhea,Malabsorption,Male infertility,Mitral insufficiency,Muscle atrophy,Myoclonus,Nasal polyp,Neck mass,Neutropenia,Night terror,Nocturnal enuresis,Nystagmus,Onychorrhexis,Osteophyte,Papule,Pericarditis,Petechia,Photodermatitis,Photophobia,Polydipsia,Polyuria,Ptosis,Pulmonary edema,Rectal pain,Rectal prolapse,Rheum,Round ligament pain,Rumination,Sensitivity to sound,Shallow breathing,Spasticity,Splenomegaly,Sputum,Stomach rumble,Stridor,Subdural hematoma,Tachypnea,Tenderness,Thyroid nodule,Trichoptilosis,Upper respiratory tract infection,Urethritis,Urinary urgency,Ventricular fibrillation,hospitalized_new
United States,South Dakota,2020-08-24,0.293057764,0.879833207,0.723684211,0.430260047,0.352941176,0.667501565,0.031893115,0.191747573,0.309278351,0,0.36888454,,0.17862166,,0.419970631,0.1122633,0.274486094,0.408299866,0.370512821,0.656115108,0.06567054,0.337090164,0.276536313,,0.375,0.550281074,0.607594937,0.447451227,0.518479409,0.413881748,0.404913558,0.507920792,0.51,0.554202192,0.433399602,0.371359223,0.495923913,0.199533256,,0.606776181,,,0.051948052,0.548051948,0.144834931,0.331194868,0.774102079,0.16955684,0.978802993,0.143129771,0.052538371,0.643020595,0.218978102,0.323956443,0.142673522,0,,,0.380890052,0.875925926,0.264805415,0.393568147,0.383961118,0.444878049,0.17429406,0.46692112,0.149459194,0.391268534,0.267766497,0.649190939,0.26342711,0.530172414,0.360572012,0,0.159517426,0.181818182,0.459081836,0.667961165,0.187325905,0.585812357,0,0.234601449,,0.366300366,0.319290466,0.170921199,0.420809249,0.716390424,,0.271203156,0.074691806,0.296918768,0.14453125,0.342182891,0.444155844,0.186972256,,0.126548673,0.477707006,0.317307692,58
United States,South Dakota,2020-08-31,0.154742978,0.761182714,0.692583732,0.669030733,0.525054466,0.76424546,0.064540459,0.313915858,0.369845361,0.529411765,0.496086106,,0.371308017,,0.544787078,0.121130147,0.253929867,0.777777778,0.648717949,0.320863309,0.171923999,0.632172131,0.311452514,,0.121590909,1,0.380897583,0.449968534,0.69904963,0.11311054,0.306642402,0.500990099,0.779,0.573690621,0.598409543,0.560679612,0.398097826,0.521586931,,0.176591376,,0.127937337,0.261904762,0.538961039,0.497337593,0.830793905,0.84026465,0.317276814,0.274314214,0.101145038,0.274498229,0.776887872,0.229405631,0.341197822,0.645244216,0.045616114,,,0.879581152,0.725,0.491539763,0.222052067,0.362089915,0.250731707,1,0.807888041,0.36086529,0.537067545,0.373096447,0.836893204,0.067348679,0.257543103,0.184882533,0.054945055,0.403485255,0.026607539,0.388223553,0.545631068,0.101671309,0.437070938,0.109429569,0,,0.837912088,0.687361419,0.146503885,0.571098266,0.669429098,,0.688362919,0.213923133,0.31092437,0.503125,0.389380531,0.541125541,0.12424608,,0.342477876,0.456475584,0.582932692,62
United States,South Dakota,2020-09-07,0.42554319,0.719484458,0.120813397,0.549251379,0.468409586,0.584220413,0.033832561,0.49433657,0.319587629,0.718397997,0.463796477,,0.127988748,,0.448604993,0.148031259,0.640870617,0.463186078,0.308974359,0.171223022,0.171555064,0.571721311,0.691340782,,0.535227273,0.581511555,0.398158803,0.50660793,0.266103485,0.080976864,0.664240218,0.314851485,0.606,0.522533496,0.440357853,0.513349515,0.1875,0.052508751,,0.669404517,,0.654699739,0.121212121,0.283116883,0.296059638,0.594226143,0.347826087,0.289017341,0.208229426,0.795801527,0.188902007,0.598398169,0.23983316,0.118874773,0.338046272,,,,0.433246073,0.787037037,0.609137056,0.456355283,1,0.582439024,0.559883155,0.503816794,0.210422812,0.396210873,0.447969543,0.565048544,0.288150043,0.394396552,0.173646578,,0.335120643,0.399113082,0.654690619,0.382524272,0,0.604118993,0.423748545,0.211956522,,0.638278388,0.376940133,0.044395117,0.404624277,0.321362799,,0.279092702,0.201595359,0.238795518,0.52421875,0.171091445,0.265800866,0.1013269,,0.330088496,0,0.407451923,86
United States,South Dakota,2020-09-14,0.015898251,0.687642153,0.313397129,0.41213554,0,0.737633062,0.041374852,0.3802589,0.625,0.664580726,0.510763209,,0.090014065,,0.457415565,0.10655245,0.26541717,0.512717537,0.896153846,0.450359712,0.16509869,0.201844262,0.604748603,,0,0.732667083,0.530494822,0.693517936,0.408658923,0.019280206,0.485896269,0.654455446,0.432,0.622411693,0.2027833,0.71723301,0.224184783,0.252042007,,0.545174538,,0.517624021,0.257575758,0.749350649,0.101171459,0.523656776,0.987712665,0.184971098,0.889027431,0.549618321,0.145808737,0.725400458,0.252346194,0.173321234,0.68251928,0.212085308,,,0.221204188,0.316666667,0.488155668,0.211332312,0.10328068,0.52097561,0.549172347,0.423664122,0.786627335,0.408566722,0.409898477,0.493851133,0.421994885,0.469827586,0.616956078,,0.504021448,,0.436127745,0.398058252,0.235376045,0.313501144,0.272409779,0.246376812,,0.135531136,0.700665188,0.26082131,0.626589595,0.465930018,,0.447731755,0.317621465,0.24929972,0.33515625,0.387905605,0.478787879,0.38721351,,0.507964602,0.460721868,0.756009615,123
United States,South Dakota,2020-09-21,0.24536301,0.857467779,,0.24822695,,0.80870382,0,0.533980583,0.199742268,0.668335419,0.415851272,,,,0.45154185,0.102043883,0.174123337,0.797858099,0.516666667,0.500719424,0.137244051,0.396516393,0.745810056,,0.353409091,0.776389756,0.176064442,0.682190057,0.563885956,0.560411311,0.678798908,0.582178218,0.5,0.409257004,0.490059642,0.38592233,0.332880435,0.409568261,,0.367556468,,0.548302872,0.188311688,0.551948052,0.797657082,0.340016038,0.52173913,0.413615928,0.286783042,0.469465649,0.121015348,0.628146453,0.294056309,0.315789474,1,,,,0.615183246,0.339814815,0.715736041,0.12863706,0.104495747,0.781463415,0.628042843,0.496183206,0.366764995,0.574135091,0.175126904,0.760517799,0.274509804,0.400862069,0.586312564,,0.508042895,0.514412417,0.483033932,0.786407767,0.290389972,1,0.403958091,0.248188406,,0.258241758,0.507760532,0.054384018,1,0.641804788,,0.482248521,0.287164612,0.544817927,0.440625,0.718289086,0.367099567,0.296743064,,0.021238938,0.74522293,0.840144231,185
United States,South Dakota,2020-09-28,1,0.885898408,0,0.521670607,0.198257081,0.787726988,0.010990195,0.573624595,0.417525773,0.465581977,0.766144814,,0.438818565,,0.178414097,0.102645026,0.457678356,0.535475234,0.420512821,0.329496403,0.256779192,0.50204918,0.688547486,,1,0.697064335,0,1,0.802534319,0.294344473,0.824385805,0.410891089,0.093,0.588306943,0.295228628,0.605582524,0.245923913,0,,0.826488706,,0.160574413,0.154761905,0.712987013,0.270500532,0.743384122,0.724007561,0.3731535,0.497506234,0.454198473,0.40377804,0.442791762,0.371741397,0.681488203,0.877892031,0.050947867,,,0.823298429,0.897222222,0.5321489,0.199081164,0.309842041,0.612682927,0.416747809,0.614503817,0.425762045,0.495881384,0.529187817,0.548867314,0.428815004,0.822198276,0.046986721,,0.436997319,,0.541916168,0.445631068,0.238857939,0.652173913,0.536670547,0.140398551,,0.463369963,0.105321508,,0.492485549,0.472375691,,1,0.047860769,0.323529412,0.140625,0.659292035,0.254545455,0.434258142,,0.681415929,0.256900212,0.337740385,159
United States,South Dakota,2020-10-05,0.501324854,1,0.257177033,0.634357762,0.111111111,0.927676894,0.032108609,0.147249191,0.454896907,0.266583229,0.130136986,,0.556962025,,0.502936858,0,0.431076179,0.574297189,0.643589744,0.482014388,0.268031728,0.360655738,0.856145251,,0.731818182,0.760774516,0.377445339,0.477029578,0.496304118,0,0.650591447,0.321782178,0.489,0.405602923,0.590457256,0.699029126,0.452445652,0.526254376,,0.620123203,,0.171018277,0.20995671,0.84025974,0.455804047,0.951082598,0.764650284,0.328195247,0.715710723,0.316793893,0.204840614,0.594965675,0.318561001,0.782214156,0.27377892,0.172393365,,,0.616492147,0.619444444,0.49323181,0.49770291,0.507897934,0.577560976,0.490749757,0.440203562,0.436578171,1,0,0.346278317,0.369991475,0.965517241,0.225740552,,0.50536193,0.529933481,0.795409182,0.897087379,0.25,0.128146453,0.105937136,0.235507246,,0.315934066,0.011086475,0.011098779,0.473988439,0.697974217,,0.570019724,0.488034808,0.477591036,0.425,0.377581121,0.3004329,0,,0.473451327,0.549893843,0.426682692,234
United States,Vermont,2020-03-23,0.348617886,0.881136238,,0,,1,0.036601524,0.359589041,0.048969072,0.245682889,0.19328586,0.441314554,0.736082474,0.087748344,0.373702422,0.774006623,0.093844601,0.192262603,0.460207612,0.385345997,0.662174467,0.463087248,0.166058394,0.002220988,0.171759747,0.372007764,0.162140575,0.126175161,0,0.630434783,0.225666907,0.25022748,0.491845494,0.30155642,0.398290598,0.19271155,0.068584071,1,0.423880597,0.486138614,0.052675585,0.783112583,0.558320373,0.176339286,0.460204082,0.393021725,0.421704297,0.165175499,,0.21631644,0.576363636,0.327241079,0.585775862,0,0.194690265,0.190500774,0.196337742,0.262681159,,0.148960739,0.258098224,0.194677871,0.179453836,0.100340136,0.320160367,0.404469274,0,0.365482234,0.752475248,0,0.438729198,0.416897507,0.165938865,0,0.351308485,0.181556196,0.113504557,0.229957806,0.821590909,0.069028156,0,0.681983071,0.310488058,0.40403286,0.163023679,0.837037037,0.280855199,0.262348178,0.596826425,0.475027747,0.381625442,0.184861718,0.683046683,0.716341213,0.213254036,0.268965517,0.488709677,0.308510638,,0.069532238,18
United States,Vermont,2020-03-30,0.261138211,0.369277441,0.006818182,0.389147287,0.146868251,0.440838404,0.135972176,0.46369863,0.480670103,0.023547881,0.362156663,0.412206573,0.356701031,0.341059603,0.139792388,0.388245033,0.332996973,,0.410034602,0.49660787,0.362229102,0.434324065,0.687956204,0.444197668,0.317175975,0.235065775,0.17172524,0,0.283687943,0.395445135,0.193943764,0.476797088,0.093562232,0,0.300854701,0.009882644,0.5,0.265636497,0.23358209,0.413861386,0.214046823,0.085540839,0.349144635,0.439732143,0.528571429,0.344963792,0.235979607,0.211975224,,0.317676143,0.204545455,0.495213229,0.517672414,0.375545852,0,0.008776458,0.20854527,0.374094203,0.523054755,0.163972286,0.475444096,0.446778711,0.451235371,0.003401361,0.526918671,0.496089385,0.465663833,0.458544839,0.459945995,0.008224812,0.531770045,0.16066482,0.296943231,,0.327517843,0.099423631,0.123446562,0.183544304,0.452272727,0.436875568,0.080078125,0.391777509,0.046728972,0.579536968,0.403460838,0.647407407,0.496598639,0,0.599740933,0.472807991,0.677031802,0,0.524570025,0.224049332,0.021240442,0.379310345,0.236950147,0.246808511,0.047965116,0.316055626,27
United States,Vermont,2020-04-06,0.146666667,0.410645339,0.046590909,0.203100775,,0.263240929,0.09440212,0.154109589,0.440721649,0.288854003,0.563580875,0.385915493,0.696907216,0.296357616,0.253979239,1,0.29061554,0.117233294,0.531141869,0.397557666,0.148788927,0.392138063,0.314781022,0.094947252,0,0.468406297,0.382587859,0.084116774,0.307624113,0.31884058,0.457822639,0.815286624,,0.035019455,0.468376068,0.399011736,0.591814159,0.545253863,0.505970149,0.302970297,0.180602007,0.222958057,0.203732504,0.327008929,0.398979592,0.616194865,0.152221413,0.102546456,0.51025641,0.750309023,0.73,0.608355091,0.380172414,0.141193595,0.302851524,,0.175991862,0.608695652,0.765129683,0.023672055,0.343782654,0.263305322,,0,0.392898053,0.242458101,0.383911053,0.350253807,0.714671467,0.181631254,0.426626324,0.117728532,0.54294032,,0.168120539,,0.367025684,0,0.932954545,0.216167121,0.3828125,0.334945586,0.68847352,0.475728155,0.52003643,0.051851852,0.027210884,0.373279352,0.471826425,0.705882353,0.569611307,0.272925764,0.470515971,0.673175745,0.017841971,0.718390805,0.131085044,0.243617021,,0.310998736,-45
United States,Wyoming,2020-03-23,,0.616438356,0.153333333,0.818941504,,0.747206704,0.042281219,0.83974359,0.118721461,0.152263374,0.187319885,0.052356021,0.865497076,0.209439528,0.165024631,0.563311688,,,0.354014599,0.161073826,0.738668159,0.088560886,0.24260355,0.949433397,,0.92,0.407643312,0.924944812,0.010830325,0.691919192,0.12962963,0.865979381,0.113756614,,0.036674817,0,0.021406728,0.440758294,0.260869565,0.280130293,0.397435897,1,0.666666667,,0.424379233,0.113207547,0.147058824,0.039719626,0.404682274,,0.173144876,0,0.832244009,0.292957746,,0.178423237,0.806526807,0.403560831,0.543478261,,0.161290323,,0.730909091,0.356521739,0.394014963,0.970338983,0,0.158590308,0.394136808,0.175648703,0.109589041,0.282352941,0.113712375,,0.025641026,,0.198606272,,,0.821782178,0.546827795,0.430167598,0.280701754,0.776699029,0.159322034,0.853146853,,0.241448692,0.42795389,0.324324324,0.218274112,,0.277777778,0.089285714,0.323076923,0.270886076,0.423028786,0.743083004,,,15
United States,Wyoming,2020-03-30,0.015977444,0.632420091,0.36,0.548746518,,1,0.039823009,,,0,0.870317003,0.204188482,,0.342182891,0.371921182,0.303571429,0.294230769,,0,0,0.332400672,0.103321033,,1,,0.72,0.057324841,0,0.23465704,1,0.104938272,0.75,0.105820106,0.471471471,0.202933985,0.392561983,0.400611621,0.317535545,0.009661836,0.478827362,0.130769231,,0.805860806,0.01242236,0.088036117,0.311320755,0.279411765,0.549065421,0.260869565,0.125,0.604240283,0.348525469,0.39869281,0.247887324,0.317258883,0.205394191,0.599067599,0.201780415,0.213043478,0.123636364,0.247311828,,,0.456521739,0.583541147,0.588983051,0.027491409,,0.537459283,0.253493014,0.45890411,0.266666667,0.177257525,,,0.615384615,0.240418118,,0.145631068,,0.096676737,0.078212291,0.278195489,0.029126214,0.484745763,0.440559441,,0.229376258,0.657060519,,0.248730964,0.316622691,0.345410628,0.102678571,0.253846154,0.663291139,0.215269086,0.217391304,,,8
United States,Wyoming,2020-04-06,0,,,0.147632312,,0.141061453,0.068829892,0.679487179,,0.176954733,0.57925072,0.486910995,0.660818713,0.436578171,0.514778325,0.478896104,0.478846154,0.409836066,,0.181208054,0.177951875,0.05904059,,0.623155869,,0.48,0.085987261,0.178807947,0.231046931,,0.25308642,0.167525773,0.116402116,0.3003003,0.281173594,0.320247934,0.162079511,0.748815166,0.362318841,0.169381107,0.182051282,0.119685039,,0.683229814,0,0.238993711,0.091911765,0.135514019,0,,0.328621908,0.198391421,0.359477124,0,0.203045685,,0.631701632,0.195845697,0.326086957,0,0.186379928,0,,0.213043478,0.334164589,0.813559322,0.209621993,0.189427313,0.371335505,0,0.284246575,0.431372549,0.301003344,,,,0.825783972,,0.218446602,,0.193353474,0.25698324,0.15037594,0.5,0.088135593,0.265734266,0.128378378,0.237424547,0.354466859,0.405405405,0.010152284,0.068601583,0,0.607142857,,0.202531646,0.177722153,,,0.154696133,17
United States,Wyoming,2020-04-13,0.082706767,0,0.12,0.328690808,,0.06075419,0.140609636,0.08974359,,1,0.414985591,0.615183246,,0.663716814,0.194581281,0.202922078,0.213461538,0,,0.617449664,0.058757694,0.088560886,0.295857988,0.397477015,0,0.4,0.292993631,0.565121413,0.285198556,0.363636364,0.614197531,0.507731959,0.105820106,0.015015015,0.290953545,0.349173554,0.085626911,0.815165877,0.251207729,0.755700326,0.130769231,0.303937008,0.399267399,0.583850932,0.101580135,0.525157233,0.665441176,0.214953271,0.52173913,0.104166667,0.176678445,0.042895442,0.309368192,0.425352113,0.068527919,0.082987552,0.407925408,0.899109792,0.260869565,0.203636364,0.437275986,,0.094545455,0.404347826,0.279301746,0,0.824742268,0.198237885,0.557003257,,0.051369863,0.494117647,0.053511706,,0.666666667,0.341880342,0,,0.305825243,0.712871287,0.356495468,0.081005587,0.172932331,0.32038835,0.294915254,,0.064189189,0.394366197,0.293948127,0.168918919,,0.08707124,0.301932367,0.290178571,0.141025641,0.511392405,0.13099708,0.213438735,,,10
United States,Wyoming,2020-04-20,0.033834586,,,0.579387187,,0.065642458,0.064405113,0.298076923,,0.090534979,0.504322767,0.332460733,,0.731563422,0.209359606,0.055194805,0.230769231,,1,0,0.047006156,0,0,0.327667308,,0.356666667,0.003184713,0.375275938,0.23465704,,0.274691358,0.451030928,0.148148148,0.405405405,0.056234719,0.268595041,0.183486239,0.469194313,0.219806763,0.06514658,0.228205128,0.500787402,,,0.076749436,0.433962264,0.338235294,0.177570093,0.150501672,,0.431095406,0.627345845,0.100217865,0.481690141,0.42893401,0.045643154,0.382284382,0.183976261,0.495652174,,0.974910394,,0.247272727,0.052173913,0.281795511,0.936440678,0.326460481,,0.664495114,0.351297405,0.664383562,0.031372549,0.525083612,0.04008016,0.538461538,,0.529616725,0.818181818,0.436893204,0.564356436,0.244712991,,0.303258145,0,0.149152542,0,0.097972973,0.329979879,0.239193084,0.75,0,0.548812665,0.398550725,0.370535714,0,0.232911392,0.064246975,0.367588933,0.13372093,0.011049724,4
United States,Wyoming,2020-04-27,,0.46347032,,0.384401114,,0.034916201,0.10619469,0.355769231,,0.320987654,0.596541787,0.191099476,,0.247787611,0.238916256,0.108766234,0.298076923,,,,,0.409594096,0.721893491,0.2996579,0.504065041,0.043333333,,0.472406181,0.501805054,0.333333333,0,0.634020619,0.08994709,0.996996997,0.097799511,0.411157025,0.544342508,0.582938389,0.265700483,,0,0.086614173,,,0.063205418,0,1,0.10046729,0.036789298,,0.279151943,0.697050938,0.063180828,0.377464789,0.220812183,,0.568764569,0.290801187,0.5,0.243636364,0.612903226,,1,0.073913043,0.466334165,0.050847458,0.659793814,0.881057269,0.035830619,0.335329341,0.520547945,,0.775919732,0.29759519,0.512820513,,0.595818815,0,0.223300971,,0.314199396,0.167597765,0.423558897,0.266990291,0.206779661,0.171328671,0.168918919,0.167002012,,,,0.116094987,0.485507246,1,0.343589744,0.291139241,0.041718815,0.395256917,0.069767442,,6
United States,Wyoming,2020-05-04,0.007048872,,,0.033426184,1,0.214385475,0.036873156,0.243589744,0.223744292,0.222222222,1,0.172774869,,0.890855457,0.13546798,0.214285714,0.123076923,,0.127737226,1,,0.088560886,0.644970414,0.218516143,0.174796748,0.093333333,0.136942675,0.412803532,0.703971119,0.606060606,0.182098765,0.195876289,0.052910053,0.372372372,0.24205379,0.595041322,0.177370031,0.492890995,0.137681159,0.410423453,0.469230769,0.162204724,0.10989011,0.093167702,0.246049661,0.610062893,0,0.51635514,0.214046823,0.729166667,0.151943463,0.378016086,0.156862745,0.484507042,0.144670051,,0.396270396,0.151335312,0.443478261,,0.688172043,,,0.456521739,0.548628429,0.444915254,0.329896907,0.876651982,0.671009772,0.546906188,0.804794521,,0.113712375,0.105210421,,,0.257839721,,,,0.359516616,0.11452514,0.493734336,0.611650485,0.101694915,,1,0.038229376,0.231988473,,,0.319261214,0.251207729,0.59375,0.469230769,0.430379747,0.040884439,0.541501976,,,5
United States,Wyoming,2020-05-11,0.056390977,,,,,0.014664804,,0.157051282,0.232876712,0.534979424,0.242074928,,,0.533923304,0,0.107142857,0.325,,,0.100671141,0,0.431734317,,0.20836006,,0.403333333,,0.38410596,0.407942238,,0.416666667,0.391752577,0.208994709,0.429429429,0.276283619,0.520661157,1,0.421800948,0.461352657,0.80781759,0.523076923,0.130708661,0.073260073,0,0.381489842,0.421383648,0.507352941,0.974299065,0.602006689,,0.120141343,0.415549598,0.037037037,0.538028169,0.337563452,,0.179487179,0.056379822,0.452173913,0.425454545,0.455197133,,0.472727273,0.095652174,,0.360169492,0.436426117,0.339207048,0.439739414,0.373253493,0.544520548,0.356862745,0.27090301,0,,,0.087108014,,0.165048544,,0.504531722,,0.360902256,0.291262136,0.437288136,,0.111486486,0.408450704,0.113832853,0.337837838,,0.324538259,0.15942029,0.147321429,0.315384615,0.349367089,0.032540676,0.462450593,,0.215469613,5
United States,Wyoming,2020-05-18,0.032424812,,0.38,0.272980501,,0.070530726,,0.019230769,,0.329218107,0.380403458,,,0.802359882,,0.152597403,0.296153846,0.176229508,,,,,0.165680473,0.204832157,,0.76,1,0.282560706,0.693140794,0.353535354,0.293209877,0.231958763,0.71957672,0.117117117,0.178484108,0.254132231,0,0.085308057,0.61352657,0.407166124,0.453846154,,,,0.065462754,0.072327044,0.639705882,1,0.274247492,0.208333333,0.151943463,0.040214477,0.169934641,0.081690141,0.088832487,,0,0.28189911,0.247826087,,0.121863799,,0.392727273,,0.271820449,0.177966102,,0.594713656,0.293159609,0.415169661,0.571917808,0.215686275,0.287625418,0.451903808,0.205128205,,0.101045296,,,0.782178218,,,0.298245614,0.854368932,1,,,0.285714286,,,,,0.22705314,0.482142857,0.58974359,0.040506329,0.061743846,0.699604743,,0.237569061,8
United States,Wyoming,2020-05-25,0.02537594,,0.473333333,0.164345404,,,0.176007866,,,0.222222222,0.412103746,0.246073298,,0.613569322,0.337438424,0.285714286,0.051923077,,,,0.011191942,,,0.16794954,0.101626016,0.06,0.493630573,0.607064018,0.653429603,0.116161616,0.209876543,0.149484536,0.806878307,0.03003003,0.290953545,0.489669421,0.241590214,,0.299516908,0.739413681,0.205128205,,,0.198757764,0.06772009,0.572327044,0.930147059,0.079439252,0.060200669,0.680555556,,0.27077748,,,0.170050761,,0.494172494,0.154302671,0.595652174,,,,,0.617391304,,,0.360824742,0.400881057,0.32247557,0.369261477,0.318493151,0.937254902,0.682274247,1,0.717948718,,0.317073171,0.363636364,,,0.419939577,0.234636872,0.238095238,,0.393220339,,,0.334004024,0.116714697,,,0.071240106,0.103864734,0.852678571,0.112820513,0.33164557,0.013350021,0.652173913,,,7
United States,Wyoming,2020-06-01,,0.150684932,1,,,,1,0.301282051,0.132420091,0.448559671,0.273775216,0.232984293,0.502923977,0.103244838,0.206896552,0.034090909,0.651923077,,0.138686131,0.422818792,,,,0.116100064,0.18699187,0.323333333,0.703821656,0.059602649,0.328519856,0.161616162,,0,0.62962963,0.255255255,0.014669927,0.338842975,,0.473933649,0.285024155,0.736156352,0.423076923,,,0.695652174,0.115124153,0.349056604,0.224264706,,0.488294314,,,0.211796247,,0.614084507,0.553299492,,0.536130536,0,0.395652174,0.207272727,0.308243728,,0.105454545,0.565217391,,0.372881356,0.690721649,0.436123348,0.094462541,0.429141717,1,,0.602006689,0.814629259,0.038461538,,,0.113636364,,0,0.746223565,0.290502793,0.553884712,0.475728155,0.216949153,,0.496621622,0.285714286,0.076368876,,,0.311345646,,0.294642857,0.835897436,0.230379747,,,0.098837209,0.060773481,5
United States,Wyoming,2020-06-08,0.132988722,,0.8,,,,0.227630285,0.108974359,,0.769547325,0.273775216,0.188481675,,0.631268437,0.0591133,0.043831169,0.307692308,,,0.060402685,,0.298892989,,0.143574941,0.18699187,0.603333333,0.455414013,0.666666667,0.415162455,0.343434343,0.049382716,1,0.235449735,0.396396396,0.525672372,0.636363636,0.28440367,0.075829384,0.487922705,0.074918567,0.21025641,,,,0.169300226,0.179245283,0.419117647,0.184579439,0.210702341,0.319444444,0.042402827,,,0.143661972,0.69035533,,0.827505828,0.388724036,0.626086957,,0.286738351,0.108870968,0.105454545,0.695652174,0.341645885,0.622881356,0.257731959,0.383259912,0.697068404,0.29740519,0.445205479,0.439215686,0.461538462,0.497995992,0,,0.135888502,1,,1,1,,0.223057644,,0.074576271,,0.476351351,0.213279678,,0.148648649,,0.248021108,,0.160714286,0.7,0.349367089,0.00667501,,,,3
United States,Wyoming,2020-06-15,0.086466165,,0.433333333,0.3454039,0.4,0.002094972,0.199115044,0.275641026,,0.074074074,0.354466859,0.633507853,,0.115044248,,0.089285714,0.246153846,,,0.409395973,,0.487084871,0.142011834,0.140367757,,0,0.996815287,0.461368653,0.086642599,0.095959596,0.447530864,0.286082474,0.510582011,0,0.344743276,0.590909091,0.422018349,0.379146919,0.939613527,0.319218241,0.782051282,,,0.093167702,0.151241535,0.210691824,0.522058824,0.095794393,0.899665552,0.222222222,0.22614841,0.380697051,0.215686275,0.43943662,0.515228426,,1,0.575667656,0.230434783,1,0.383512545,,0.596363636,0.326086957,0.234413965,,0.395189003,,0.534201954,0.708582834,0.928082192,0.129411765,0.02006689,0.564128257,0.980769231,,0.045296167,,,0.277227723,0.486404834,0.100558659,0.619047619,,,,0.047297297,0.579476861,0.125360231,,,0.65171504,,0.151785714,0.341025641,0.103797468,0.013350021,0.43083004,,,7
United States,Wyoming,2020-06-22,0.089755639,0.406392694,0.96,0.498607242,,0.016061453,,0.03525641,0.324200913,0.592592593,0.492795389,,,0.433628319,0.206896552,,0.215384615,,0.164233577,0.228187919,0.033575825,,,0.165597605,,0.56,0.398089172,0.08388521,0.646209386,,0.12654321,0.608247423,0.28042328,0.096096096,0.190709046,0.409090909,0.55351682,0,0.553140097,0.553745928,0.225641026,,,,0.223476298,0.421383648,0.227941176,0.130841121,0.565217391,0.368055556,0.067137809,0.621983914,0.065359477,0.36056338,,,0.599067599,0.053412463,0.117391304,0.487272727,0.813620072,0.282258065,,0.434782609,0.518703242,0.699152542,0.216494845,0.356828194,0.306188925,0.776447106,,0.37254902,0.381270903,0.760521042,0.801282051,,0.097560976,0.261363636,,,0.50755287,,0.087719298,,0,,,0.366197183,0.085014409,,,0.311345646,0.140096618,0.504464286,0.525641026,,0.005006258,0.462450593,,0.425414365,12
United States,Wyoming,2020-06-29,0.001409774,0.070776256,,0.155988858,,0.05377095,0.102261554,,0.082191781,0.234567901,0.801152738,0.552356021,1,0.601769912,0.327586207,,0.276923077,0.368852459,,,0.047006156,0.147601476,,0.172332692,,0.47,0.308917197,0.011037528,0.357400722,0.742424242,0.182098765,0.110824742,0.523809524,0.438438438,0.105134474,0.504132231,0.177370031,,0,0.54723127,,,0.252747253,,0.063205418,0.06918239,0.514705882,0.313084112,0.314381271,,0.067137809,0.18230563,,0.095774648,0.010152284,,0.372960373,0.554896142,0.452173913,0.407272727,0.397849462,,0.130909091,0.07826087,0.451371571,,0.161512027,0.572687225,0.039087948,0.44510978,0.328767123,0.376470588,0.588628763,0.465931864,0.929487179,,0.724738676,0.397727273,0.203883495,,0.425981873,0.108938547,0.213032581,0.131067961,0.769491525,,0.118243243,0.3138833,0.181556196,,,0.300791557,,0.59375,,0.141772152,0.039632874,0.707509881,,,7
United States,Wyoming,2020-07-06,0.125469925,0.216894977,0.446666667,0.763231198,,0.100558659,0.067354966,0.112179487,0.086757991,0.341563786,0.452449568,0.005235602,,0.410029499,0.10591133,0.400974026,0.232692308,0.762295082,,0.194630872,0.039731393,,,0.16933932,0.495934959,0.413333333,0.627388535,0.472406181,0.173285199,0.691919192,0.712962963,0.152061856,0.793650794,0.114114114,0.13202934,0.330578512,0.262996942,0.303317536,0.415458937,0.843648208,0.561538462,0,,,0.090293454,0.110062893,,0.210280374,1,,0.392226148,0.27077748,0.392156863,0.422535211,0.464467005,,0.093240093,0.323442136,0.591304348,0.669090909,0.11827957,,,0.430434783,,0.860169492,0.29209622,0,0.342019544,0.313373253,0.753424658,0.141176471,0.64548495,0.975951904,0.455128205,,0.216027875,0.272727273,,,0.655589124,0.497206704,0.328320802,0.359223301,0.077966102,,,0.221327968,0.308357349,,,0.335092348,,,0.266666667,,,0.158102767,0.110465116,0.29281768,5
